OTU	kingdom	phylum	class	order	family	genus	species	n	score	SH_species	SH_gb_acc	SH_sh_acc	SH_type	identity	coverage	trophicMode	guild	confidenceRanking	growthForm	trait	notes	citationSource	unite_db_version	date_assigned
ITSall_OTUj_8207	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Spegazzinia	NA	1	1	Spegazzinia_radermacherae	FN394703	SH1648592.08FU	reps	0.975	0.99375	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUj_8414	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA	5	1	Oidiodendron_sp	UDB004112	SH1564598.08FU	reps	0.978571428571429	1	Pathotroph-Symbiotroph	Ericoid Mycorrhizal	Probable	Microfungus	NULL	Dark Septate Endophyte	Newsham KK. 2011. New Phytologist 190:783-793 ((https://doi.org/10.1111/j.1469-8137.2010.03611.x)) (as dark septate root endophytes)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUj_9033	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	NA	3	1	Helotiales_sp	EU113189	SH1155770.08FU	reps_singleton	0.993006993006993	1	Saprotroph	Undefined Saprotroph	Probable	Microfungus	NULL	NULL	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUj_943	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Tripospermum	NA	1	1	Ascomycota_sp	AY969659	SH1204848.08FU	reps_singleton	0.982035928143713	0.994011976047904	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUj_9973	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA	2	0.666666666666667	Capronia_sp	UDB0154105	SH1557332.08FU	reps	0.950920245398773	0.969325153374233	Symbiotroph	Epiphyte	Probable	Microfungus	NULL	Foliar epiphytes with the appearance of sooty moulds, mostly occurring on the surface of living leaves and apparently gaining their nutrients from insect exudates (Chomnunti et al. 2012)	Chomnunti P, et al. 2012. Fungal Diversity 56:63-76 ((https://doi.org/10.1007/s13225-012-0197-2))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_10178	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	NA	NA	1	1	Colacogloea_cycloclastica	AF444631	SH1522309.08FU	refs	0.933920704845815	0.973568281938326	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1024	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA	13	1	Psathyrella_pygmaea	DQ389718	SH1513447.08FU	refs	0.926315789473684	0.994736842105263	Saprotroph	Dung Saprotroph-Plant Saprotroph-Wood Saprotroph	Probable	Agaricoid	NULL	Saprobic, in grass, on dung, rotten wood and similar substrata (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_10254	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA	2	1	Veronaea_sp	UDB0368829	SH2725183.08FU	reps	0.907692307692308	0.984615384615385	Pathotroph-Saprotroph	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	Probable	Facultative Yeast-Microfungus	NULL	Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_10332	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	NA	NA	5	1	Fungi_sp	JN858130	SH2588668.08FU	reps_singleton	0.907894736842105	0.986842105263158	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	Probable	NULL	NULL	Biotrophic or saprobic, especially on scale insects or other fungi. The anamorphic forms are fequently aero-aquatic (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_10338	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	NA	NA	8	1	Nigrospora_musae	KX986076	SH1715516.08FU	refs	0.948051948051948	0.987012987012987	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_117	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA	1	1	Glomeraceae_sp	UDB0385072	SH2613076.08FU	reps_singleton	0.991266375545852	0.995633187772926	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	Microfungus	NULL	NULL	Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1242	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA	1	1	Pleosporales_sp	UDB0622874	SH1525122.08FU	reps	0.980263157894737	1	Pathotroph-Saprotroph	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Probable	Microfungus	NULL	Necrotrophic or saprobic on a wide range of plants, especially monocotyledons; a few species parasitic on other fungi (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_127	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	NA	NA	1	1	Sebacina_sp	UDB0767721	SH1615427.08FU	reps	0.919597989949749	0.959798994974874	Symbiotroph	Ectomycorrhizal	Probable	Coralloid	NULL	Terrestrial forming mycorrhizas with a wide range of plants including orchids, Ericaceae and liverworts as well as ectomycorrhizas with conifers and angiosperm trees (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1288	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	NA	NA	1	1	Clitopilus_sp	JX042713	SH1192131.08FU	reps_singleton	0.907692307692308	1	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	Saprobic or ectomycorrhizal, in both broadleaved and coniferous forests; a few species associated with other substrata such as dung and mosses (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); List compiled by John Plischke III ((http://home.comcast.net/~grifola/fungionfungi.pdf))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	NA	NA	3	0.75	Pleosporales_sp	KC222749	SH1186130.08FU	reps_singleton	0.928571428571429	0.974025974025974	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobic or necrotrophic on herbaceous and woody stems (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1481	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA	25	0.961538461538462	Ceratobasidiaceae_sp	UDB0257486	SH1554631.08FU	reps	0.982222222222222	0.995555555555556	Pathotroph-Saprotroph-Symbiotroph	Endomycorrhizal-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	Best known as plant pathogens, but also saprobic. Species are endomycorrhizal with a wide range of plant roots - especially of Orchidaceae but also even bryophytes (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1505	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA	3	1	Capronia_sp	KF367510	SH1160350.08FU	reps_singleton	0.922651933701657	1	Pathotroph-Saprotroph	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	Probable	Facultative Yeast-Microfungus	NULL	Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_156	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA	1	1	Pezizaceae_sp	UDB0768314	SH2599120.08FU	reps_singleton	0.926380368098159	0.98159509202454	Saprotroph-Symbiotroph	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Possible	Pezizoid	NULL	Saprobic or ectomycorrhizal, on or in soil, leafmould etc., some species associated with dung or fire sites (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1653	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	NA	NA	3	1	Talaromyces_proteolyticus	JN899387	SH1557520.08FU	refs	0.941860465116279	0.976744186046512	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1664	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	NA	NA	3	0.75	Ascomycota_sp	KY769816	SH2591835.08FU	reps_singleton	0.941935483870968	0.980645161290323	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobic or necrotrophic on herbaceous and woody stems (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1804	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA	3	1	Nectriaceae_sp	UDB0764227	SH1561516.08FU	reps	0.987951807228916	1	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	Fusarium species are amongst the economically significant plant pathogens (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Hirooka Y, et al. 2012. Studies in Mycology 711-210 ((https://doi.org/10.3114/sim0001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1821	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	NA	NA	13	1	Deconica_horizontalis	MT622220	SH3593980.08FU	reps	0.934010152284264	0.989847715736041	Pathotroph-Saprotroph	Dung Saprotroph-Plant Parasite-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph	Probable	Agaricoid	NULL	Very variable ecology; Pholiota species are lignicolous and can act as weak parasites while most other taxa are either sparobes in grassy habitats or are found in dung. Species are not ectomycorrhizal (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1886	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	NA	NA	6	1	Sarcosomataceae_sp	KP991842	SH1638147.08FU	reps	0.939393939393939	1	Saprotroph	Wood Saprotroph	Probable	Pezizoid	NULL	Saprobic on rotten, sometimes buried, wood (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_19	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA	11	1	Ceratobasidiaceae_sp	UDB013314	SH1510188.08FU	refs	0.982532751091703	1	Pathotroph-Saprotroph-Symbiotroph	Endomycorrhizal-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	Best known as plant pathogens, but also saprobic. Species are endomycorrhizal with a wide range of plant roots - especially of Orchidaceae but also even bryophytes (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_196	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	NA	NA	14	1	Clitopilus_sp	UDB079722	SH2724348.08FU	reps	0.927835051546392	1	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	Saprobic or ectomycorrhizal, in both broadleaved and coniferous forests; a few species associated with other substrata such as dung and mosses (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); List compiled by John Plischke III ((http://home.comcast.net/~grifola/fungionfungi.pdf))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_1984	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	NA	NA	31	0.939393939393939	Sordariomycetes_sp	MK018401	SH1645105.08FU	reps	0.948717948717949	0.987179487179487	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	Common Name - Rust Fungus; Saprobic on wood and bark (especially in dry habitats), coprophilous or isolated from soil and similar substrata (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Damm U, et al. 2010. Persoonia 24:60-80 ((http://doi.org/10.3767/003158510X500705)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2013	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA	7	1	Sporormiaceae_sp	MK018301	SH1541792.08FU	reps	0.993464052287582	1	Saprotroph	Dung Saprotroph-Plant Saprotroph	Probable	Microfungus	NULL	Saprobic, associated with dung and rotting vegetation (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2313	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	NA	NA	2	1	Veronaeopsis_simplex	MH865233	SH2591877.08FU	reps_singleton	0.928571428571429	0.985714285714286	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2318	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	NA	NA	20	1	Cercospora_dianellicola	MG386075	SH1975104.08FU	refs	0.903448275862069	0.986206896551724	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Biotrophic, necrotrophic or saprobic on various plant tissues (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2436	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA	1	1	Chaetomiaceae_sp	MH231187	SH1615701.08FU	reps	0.914473684210526	1	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2577	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA	5	1	Fungi_sp	MF971835	SH1232500.08FU	reps_singleton	0.949044585987261	0.987261146496815	Saprotroph	Dung Saprotroph-Plant Saprotroph	Probable	Microfungus	NULL	Saprobic, associated with dung and rotting vegetation (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2674	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	NA	NA	1	1	Tremellomycetes_sp	KF675419	SH1235539.08FU	reps_singleton	0.956989247311828	1	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2752	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	NA	NA	1	1	Fungi_sp	MW214884	SH3568809.08FU	reps_singleton	0.967741935483871	0.995967741935484	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Probable	Agaricoid	NULL	Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2817	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA	2	1	Sordariomycetes_sp	MK018612	SH1551593.08FU	reps	0.993670886075949	0.993670886075949	Saprotroph	Undefined Saprotroph	Probable	Microfungus	NULL	Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2896	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	NA	NA	3	1	Fungi_sp	UDB0117614	SH2725720.08FU	reps	0.892857142857143	0.942857142857143	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Probable	Microfungus	NULL	Many species are cellulolytic, occurring on paper, straw etc. Others are mycorrhizal associated with roots of Ericaceae and Epacridaceae (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2907	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	NA	NA	2	1	Xenasmatella_sp	KY462577	SH1178497.08FU	reps_singleton	0.909090909090909	0.954545454545455	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2918	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA	1	1	Brevicalcar_sp	MT730769	SH3686748.08FU	reps_singleton	0.942148760330578	1	Pathotroph	Plant Pathogen-Undefined Parasite-Undefined Saprotroph	Probable	Microfungus	NULL	Common in the soil and also as parasites of a range of soil organisms and plants (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_2957	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	NA	NA	2	1	Microdochium_sp	FJ613832	SH1179512.08FU	reps_singleton	0.961290322580645	1	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_3133	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	NA	NA	1	1	Lactarius_sp	KF386764	SH1632992.08FU	reps	0.878228782287823	0.896678966789668	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_3261	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	NA	NA	9	1	Sarcosomataceae_sp	KF269190	SH1553998.08FU	reps	0.987951807228916	1	Saprotroph	Wood Saprotroph	Probable	Pezizoid	NULL	Saprobic on rotten, sometimes buried, wood (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_3296	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	NA	NA	1	1	Corticiaceae_sp	MG211111	SH2708808.08FU	reps	0.991071428571429	1	Pathotroph-Saprotroph	Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Corticioid-Microfungus	NULL	Saprobes or pathogens on a wide range of mainly woody substrata; a few species are lichenicolous and some are grass pathogens (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_330	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA	3	1	Phoma_sp	UDB0769713	SH1565456.08FU	reps	0.948387096774194	0.993548387096774	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_3339	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	NA	NA	1	1	Teratosphaeriaceae_sp	KT585737	SH1647064.08FU	reps	0.944055944055944	0.993006993006993	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
ITSall_OTUa_3368	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	NA	NA	1	1	Cryptotrichosporon_anacardii	AY549985	SH1569909.08FU	refs	0.903614457831325	1	NA	NA	NA	NA	NA	NA	NA	sh_general_release_dynamic_s_10.05.2021	Thu Jul  8 14:30:00 2021
